Hotel_Name,Descriptions
Hotel Marignan Champs Elys es,"['tasty', 'nice', 'clean', 'great', 'helpful']"
Garden Elys e,"['little', 'helpful', 'excellent', 'large', 'nice', 'comfortable', 'clean', 'great', 'coffee', 'friendly']"
Hotel Louvre Montana,"['polite', 'superb', 'clean', 'excellent', 'good', 'stay', 'outstanding', 'friendly']"
Ambassadors Bloomsbury,"['many', 'very', 'full', 'professional', 'quiet', 'spacious', 'comfortable', 'great', 'friendly', 'plush', 'efficient', 'close', 'convenient', 'due', 'excellent', 'quick', 'nice', 'better', 'most', 'spotless', 'major', 'large', 'small', 'central', 'clean', 'right', 'london', 'complimentary', 'good', 'obvious', 'noisy', 'easy', 'overnight', 'tiny']"
The Bryson Hotel,"['clean', 'nice', 'comfortable', 'helpful']"
Best Western Mercedes Arc de Triomphe,"['upgraded', 'good', 'metro', 'unexpected', 'free', 'quiet', 'friendly', 't', 'clean', 'great', 'calm', 'helpful']"
London Marriott Hotel Regents Park,"['modern', 'special', 'good', 'lovely', 'nice', 'comfortable', 'extra', 'gym', 'clean', 'great']"
Hilton London Hyde Park,"['clean', 'good']"
Staunton Hotel B B,"['lane', 'inexpensive', 'top', 'warm', 'quiet', 'bigger', 'comfortable', 'great', 'friendly', 'poor', 'nice', 'younger', 'british', 'gower', 'much', 'pleasant', 'central', 'clean', 'continental', 'helpful', 'london', 'good', 'perfect', 'short', 'round', 'shower']"
1K Hotel,"['modern', 'central', 'good', 'much', 'quiet', 'nice', 'main', 'spacious', 'decent', 'clean', 'helpful']"
H tel Westminster,"['clean', 'free']"
Maxim Op ra,"['boutique', 'more', 'high', 'comfortable', 'clean', 'great', 'friendly']"
Le Marceau Bastille,"['delicious', 'central', 'great', 'quiet', 'few', 'comfortable', 'courteous', 'clean', 'ok']"
Mercure London Bloomsbury Hotel,"['airy', 'quiet', 'professional', 'spacious', 'comfortable', 'friendly', 'polite', 'modern', 'nice', 'light', 'lovely', 'small', 'late', 'clean', 'helpful', 'brilliant', 'good', 'easy', 'perfect']"
The Chamberlain,"['aldgate', 'new', 'big', 'quiet', 'comfortable', 'cleaning', 'tipical', 'great', 'reasonable', 'friendly', 'convenient', 'modern', 'overall', 'excellent', 'free', 'direct', 'nice', 'few', 'tube', 'confortable', 'requested', 'little', 'underground', 'own', 'large', 'small', 'espresso', 'roof', 'hard', 'english', 'central', 'clean', 'daily', 'flatscreen', 'helpful', 'hot', 'public', 'cheerful', 'complimentary', 'good', 'easy', 'equipped']"
Radisson Blu Edwardian Grafton,"['comfy', 'less', 'top', 'early', 'fantastic', 'comfortable', 'extra', 'next', 'best', 'great', 'super', 'friendly', 'efficient', 'excellent', 'free', 'happy', 'nice', 'decent', 'outstanding', 'nearest', 'bread', 'large', 'least', 'pleasant', 'multiple', 'first', 'clean', 'mattress', 'helpful', 'samon', 'public', 'cheese', 'right', 'safe', 'complimentary', 'good', 'brilliant', 'enough', 'easy', 'fresh']"
La Villa Haussmann,"['clean', 'great']"
London Marriott Hotel Marble Arch,"['london', 'good', 'excellent', 'easy', 'regent', 'perfect', 'quiet', 'oxford', 'short', 'marble', 'central', 'clean', 'friendly']"
Saint Georges Hotel,"['beautiful', 'good', 'fabulous', 'helpfull', 'comfortable', 'clean', 'great', 'helpful']"
Park Grand London Lancaster Gate,"['smart', 'wonderful', 'warm', 'many', 'quiet', 'comfortable', 'next', 'maid', 'great', 'attentive', 'friendly', 'efficient', 'close', 'hood', 'excellent', 'long', 'free', 'edgewar', 'few', 'nice', 'courteous', 'beautiful', 'little', 'expected', 'own', 'welcome', 'useful', 'lovely', 'small', 'clean', 'daily', 'helpful', 'thoughtful', 'hot', 'boutique', 'special', 'good', 'brilliant', 'complementary', 'internal', 'wish']"
Sofitel Paris Arc De Triomphe,"['convertible', 'certain', 'good', 'excellent', 'full', 'perfect', 'paris', 'service', 'best', 'clean', 'great', 'friendly', 'cooperative']"
Hotel Mercure La Sorbonne Saint Germain des Pr s,"['great', 'helpful']"
Hotel Op ra Richepanse,"['new', 'i', 'many', 'quiet', 'next', 'awesome', 'great', 'friendly', 'front', 'excellent', 'nice', 'likely', 'lovely', 'large', 'much', 'clean', 'helpful', 'impressive', 'safe', 'good', 'easy', 'shower']"
H tel Duc De St Simon,"['delicious', 'i', 'good', 'slow', 'salad', 'sunny', 'clean', 'great']"
The Bailey s Hotel London,"['t', 'london', 'excellent', 'lovely', 'small', 'basic', 'happy', 'comfortable', 'next', 'central', 'clean', 'great', 'super', 'friendly']"
London Marriott Hotel Park Lane,"['location', 'friendly', 'clean', 'great', 'helpful']"
Best Western Premier Louvre Saint Honor ,"['excellent', 'good', 'bed', 'nice', 'spacious', 'comfortable', 'clean']"
La Villa Maillot,"['perfect', 'nice', 'comfortable', 'next', 'clean', 'friendly']"
Hilton London Paddington,"['accommodating', 'big', 'i', 'handy', 'bed', 'comfortable', 'next', 'best', 'great', 'friendly', 'efficient', 'polite', 'ideal', 'overall', 'excellent', 'breakfast', 'nice', 'ready', 'large', 'lovely', 'central', 'clean', 'arrival', 'helpful', 'complimentary', 'good', 'perfect', 'wifi']"
London Marriott Hotel Kensington,"['hotel', 'efficient', 'delicious', 'modern', 'clean', 'excellent', 'many', 'warm', 'opposite', 'atmospheric', 'great', 'helpful']"
Kensington House Hotel,"['public', 'convenient', 'london', 'hall', 'adequate', 'easy', 'high', 'few', 'comfortable', 'friendly', 'clean', 'great', 'helpful']"
Charlotte Street Hotel,"['gorgeous', 'clean', 'beautiful', 'mini']"
The Pelham Starhotels Collezione,"['good', 'nice', 'comfortable', 'clean', 'friendly']"
The Montague On The Gardens,"['restaurant', 'comfy', 'modern', 'helpful', 'good', 'soft', 'sized', 'pleasant', 'enough', 'nice', 'clean', 'friendly']"
Hotel Les Rives de Notre Dame,"['excellent', 'professional', 'comfortable', 'clean', 'reasonable', 'friendly']"
Sofitel Paris Le Faubourg,"['center', 'due', 'helpful', 'safe', 'excellent', 'armored', 'quiet', 'nice', 'comfortable', 'next', 'clean', 'friendly']"
Bassano,"['nice', 'comfortable', 'clean', 'great', 'friendly']"
Best Western Premier Le Swann,"['polite', 'good', 'comfortable', 'desk', 'friendly', 'clean', 'helpful']"
Le Marquis Eiffel,"['graat', 'renovated', 'special', 'big', 'staf', 'warm', 'good', 'metro', 'perfect', 'quiet', 'nice', 'comfortable', 'tower', 'first', 'clean', 'great', 'friendly']"
COQ Hotel Paris,"['amazing', 'many', 'very', 'comfortable', 'atmosphere', 'great', 'moderne', 'friendly', 'convenient', 'metro', 'happy', 'nice', 'fashionable', 'beautiful', 'gorgeous', 'small', 'clean', 'vietnamese', 'helpful', 'black', 'half', 'good', 'safe', 'short', 'expensive', 'cozy']"
Mill sime H tel,"['fantastic', 'saint', 'comfortable', 'great', 'patio', 'due', 'excellent', 'paris', 'nice', 'beautiful', 'silent', 'rare', 'german', 'elegant', 'clean', 'personal', 'boutique', 'superb', 'good', 'recommendable']"
The Leonard Hotel,"['london', 'modern', 'good', 'old', 'nice', 'central', 'clean', 'friendly']"
DoubleTree by Hilton London Hyde Park,"['comfy', 'big', 'i', 'bed', 'full', 'comfortable', 'nespresso', 'great', 'ok', 'friendly', 'modern', 'excellent', 'metro', 'free', 'nice', 'champagne', 'requested', 'important', 'welcoming', 'small', 'central', 'clean', 'helpful', 'hot', 'hair', 'london', 'good', 'enough', 'equipped', 'shower', 'whole']"
The Ritz London,"['big', 'clean', 'nice']"
