Hotel_Name,Descriptions
Hotel Design Secret de Paris,"['easy', 'professional', 'central', 'downtown']"
Villa Opera Drouot,"['clean', 'nice', 'good', 'friendly']"
Novotel Paris Gare De Lyon,"['nice', 'good', 'helpful', 'pleasant']"
H tel Belloy Saint Germain By Happyculture,"['good', 'complementary', 'nice', 'fresh', 'super', 'wish']"
Hotel Louis 2,"['excellent', 'nice']"
The Trafalgar Hilton,['nice']
Park Lane Mews Hotel,"['good', 'more', 'nice', 'comfortable', 'horrid', 'personable', 'awful', 'helpful']"
The Drayton Court Hotel,"['close', 'only', 'real', 'nice', 'great', 'friendly']"
The Montcalm Marble Arch,"['efficient', 'beautiful', 'clean', 'underground', 'good', 'perfect', 'nice', 'comfortable', 'next', 'marble', 'whole', 'great', 'super', 'helpful']"
The Colonnade,"['nice', 'comfertable']"
The Royal Horseguards,"['nice', 'excellent', 'comfortable', 'friendly']"
citizenM London Bankside,"['little', 'unique', 'good', 'small', 'free', 'different', 'nice', 'most']"
Radisson Blu Edwardian Mercer Street,"['comfy', 'helpful', 'excellent', 'lovely', 'pleasant', 'late', 'nice', 'stuffy', 'central', 'awesome', 'great', 'friendly', 'cleanliness']"
Twenty Nevern Square Hotel,"['common', 'quirky', 'warm', 'quiet', 'comfortable', 'extra', 'open', 'great', 'friendly', 'excellent', 'thick', 'nice', 'balcony', 'most', 'small', 'soft', 'clean', 'helpful', 'hot', 'london', 'cosy', 'good', 'easy', 'tiny', 'same']"
The Abbey Court Notting Hill,"['nice', 'london', 'friendly']"
Seven Hotel,"['nice', 'helpful']"
Mercure Paris Centre Tour Eiffel,"['modern', 'brilliant', 'much', 'happy', 'nice', 'great', 'friendly']"
Banke H tel,"['nice', 'excellent', 'friendly']"
Saint James Albany Paris Hotel Spa,"['nice', 'free']"
Montfleuri,"['clean', 'nice']"
Mercure Paris Terminus Nord,"['deliscious', 'big', 'tub', 'helpful', 'good', 'lovely', 'professional', 'nice', 'awesome', 'friendly']"
H tel F licien by Elegancia,"['nice', 'friendly']"
H tel Moli re,"['third', 'nice', 'clean', 'great', 'helpful']"
The Kings Head Hotel,"['good', 'happy', 'nice', 'bigger', 't', 'friendly']"
H tel Etoile Saint Honor by Happyculture,"['classic', 'big', 'top', 'doorman', 'comfortable', 'great', 'friendly', 'ideal', 'happy', 'nice', 'younger', 'sitting', 'bathrooms', 'sofa', 'older', 'good', 'ample', 'easy', 'different']"
Hotel Le petit Paris,"['great', 'nice', 'wonderful']"
Royal Garden Champs Elysees,"['excellent', 'nice', 'friendly']"
Novotel Suites Paris Montreuil Vincennes,"['nice', 'good']"
London Marriott Hotel West India Quay,"['maple', 'excellent', 'free', 'nice', 'friendly', 'french', 'helpful']"
London Hilton on Park Lane,['nice']
Radisson Blu Portman Hotel London,"['absolute', 'wonderful', 'original', 'amazing', 'good', 'free', 'pleasant', 'perfect', 'full', 'nice', 'comfortable', 'friendly', 'great', 'helpful', 'pleased']"
H tel France d Antin Op ra,"['nice', 'small', 'friendly']"
H tel De Buci by MH,"['beautiful', 'convenient', 'cafe', 'boutique', 'many', 'nice', 'chic']"
Hotel Parc Saint Severin Esprit de France,"['modest', 'good', 'nice', 'super', 'great', 's']"
The Portobello Hotel,"['interesting', 'nice', 'large', 'extra']"
Royal Saint Honore,"['center', 'nice', 'wonderful', 'good']"
Hilton London Metropole,"['public', 'helpful', 'safe', 'good', 'early', 'long', 'resturant', 'excellent', 'other', 'nice', 'next', 'clean', 'friendly']"
Best Western Seraphine Kensington Olympia,"['nice', 'friendly']"
Portobello House,"['nice', 'pretty', 'friendly']"
Henry VIII,"['busy', 'good', 'pleasant', 'nice', 'comfortable', 'enjoyable', 'great']"
Goodenough Club,"['delicious', 'adequate', 'favorite', 'old', 'grand', 'next', 'neighborhood', 'great', 'ok', 'friendly', 'walkable', 'nice', 'gracious', 'first', 'second', 'helpful', 'special', 'good', 'national', 'short', 'enjoyable']"
Hotel Pulitzer Paris,"['beautiful', 'silent', 'major', 'helpful', 'good', 'metro', 'perfect', 'nice', 'clean', 'friendly']"
H tel Aiglon Esprit de France,"['efficient', 'historical', 'good', 'pleasant', 'nice', 'comfortable', 'luxembourg', 'spotless']"
Park Plaza Victoria London,"['outside', 'restaurant', 'london', 'quite', 'big', 'good', 'excellent', 'many', 'nearby', 'nice', 'english', 'short', 'comfortable', 'able', 'spacious', 'clean', 'friendly']"
Club Quarters Hotel St Paul s,"['excellent', 'roomy', 'nice']"
Hotel Elys es Bassano,[]
Phileas Hotel,"['clean', 'nice', 'modern']"
Best Western Nouvel Orl ans Montparnasse,[]
The Nadler Kensington,"['clean', 'nice', 'recommended', 'helpful']"
H tel Vernet,"['beautiful', 'delicious', 'little', 'big', 'amazing', 'good', 'small', 'enough', 'other', 'nice', 'sure', 'comfortable', 'next', 'central', 'great', 'super']"
Mandarin Oriental Paris,"['responsive', 'great', 'nice', 'spa']"
Mayflower Hotel Apartments,"['hot', 'excellent', 'nice', 'great', 'friendly']"
Caesar Hotel,"['personal', 'nice', 'good']"
DoubleTree by Hilton London Docklands Riverside,"['varied', 'helpful', 'incredible', 'complimentary', 'good', 'underground', 'free', 'excellent', 'canary', 'wharf', 'nice', 'pier', 'comfortable', 'available', 'outstanding', 'great', 'super', 'friendly']"
Park Grand Paddington Court,"['close', 'wonderful', 'little', 'underground', 'good', 'overall', 'soft', 'large', 'excellent', 'free', 'small', 'nice', 'comfortable', 'friendly', 'central', 'clean', 'great', 'helpful']"
The Zetter Townhouse Marylebone,"['helpful', 'lovely', 'nice', 'friendly', 'exceptional', 'bathroom']"
The Tophams Hotel,"['victoria', 'excellent', 'nice', 'great', 'helpful']"
Bloomsbury Palace Hotel,"['shady', 'i', 'content', 'bed', 'full', 'spacious', 'comfortable', 'ok', 'great', 'reasonable', 'friendly', 'overall', 'excellent', 'nice', 'bad', 'basic', 't', 'surprised', 'small', 'english', 'central', 'clean', 'helpful', 'hot', 'cheese', 'satisfactory', 'west', 'good', 'fresh', 'same', 'ucl']"
H tel La Comtesse by Elegancia,"['great', 'nice', 'other']"
Hotel Astra Opera Astotel,"['great', 'nice', 'comfortable', 'free']"
Grand Pigalle Hotel,"['comfortable', 'nice', 'limited', 'larger']"
Morgan Mees,"['nice', 'beautiful', 'yummy']"
Hotel Duminy Vendome,"['nice', 'quick']"
Royal Saint Michel,"['big', 'i', 'good', 'notre', 'local', 'small', 'perfect', 'enough', 'other', 'nice', 'comfortable', 'available', 'clean', 'great', 'friendly']"
Paddington Court Executive Rooms,"['london', 'new', 'silent', 'good', 'excellent', 'small', 'old', 'nice', 'grand', 'paddington', 'comfortable', 'shower', 'friendly']"
Novotel London Paddington,"['nice', 'comfortable', 'friendly']"
Hyatt Regency Paris Etoile,"['nice', 'buffet', 'helpful']"
Hotel Cambon,['nice']
Mercure Paris Montmartre Sacr Coeur,['nice']
Relais Christine,"['nice', 'good', 'helpful']"
H tel Bourgogne Montana by MH,"['beautiful', 'metro', 'lovely', 'free', 'rich', 'quiet', 'real', 'nice', 'comfortable', 'great', 'helpful']"
The Westin Paris Vend me,['nice']
H tel Mathis Elys es,"['pretty', 'bed', 'nice', 'comfortable', 'friendly', 'clean', 'great', 'helpful']"
Le Saint Hotel Paris,"['eager', 'nice', 'new']"
Hotel Le Squara,"['great', 'nice', 'good']"
L Hotel Pergol se Paris,[]
Henley House Hotel,"['little', 'modern', 'good', 'small', 'quiet', 'nice', 'fantastic', 'comfortable', 'clean', 'great', 'super', 'helpful']"
Holiday Inn London Camden Lock,"['savoretti', 'nice', 'vert', 'friendly', 'clean', 'great', 'helpful']"
DoubleTree by Hilton London Westminster,"['efficient', 'major', 'modern', 'big', 'good', 'lovely', 'excellent', 'pleasant', 'other', 'nice', 'comfortable', 'clean', 'great', 'friendly']"
