Hotel_Name,Descriptions
Golden Tulip Bercy Gare de Lyon 209,"['good', 'quiet', 'overpriced', 'comfortable', 'clean', 'great']"
Simply Rooms Suites,"['quiet', 'good', 'comfortable', 'friendly']"
Mercure Paris Pigalle Sacre Coeur,"['clean', 'good', 'modern']"
The Academy,"['comfy', 'big', 'i', 'many', 'old', 'quiet', 'comfortable', 'great', 'efficient', 'larger', 'ideal', 'excellent', 'more', 'tremendous', 'gower', 'small', 'central', 'clean', 'lucky', 'london', 'good', 't', 'double', 'same']"
H tel Moli re,"['good', 'easy', 'fantastic', 'comfortable', 'great', 'helpful']"
The Kings Head Hotel,"['smart', 'delicious', 'polite', 'overall', 'good', 'excellent', 'friendly', 'clean', 'great', 'helpful']"
H tel Etoile Saint Honor by Happyculture,"['good', 'small', 'free', 'more', 'quiet', 'short', 'comfortable', 'friendly', 'great', 'helpful']"
Hotel Le petit Paris,[]
Novotel Suites Paris Montreuil Vincennes,"['good', 'nice', 'comfortable', 'clean', 'great']"
London Hilton on Park Lane,"['t', 'bad', 'i', 'good']"
H tel France d Antin Op ra,"['decent', 'helpful', 'i', 'metro', 'few', 'short', 'comfortable', 'central', 'great', 'friendly']"
Hotel Stendhal Place Vend me Paris MGallery by Sofitel,"['great', 'good', 'officiant', 'friendly']"
H tel De Buci by MH,[]
Hotel Parc Saint Severin Esprit de France,['great']
Royal Saint Honore,"['inviting', 'good', 'small', 'easy', 'glad', 'other', 'spacious', 'central', 'clean', 'great', 'helpful']"
Maison Albar Hotel Paris C line,[]
Hotel Vignon,"['comfy', 'good', 'excellent', 'quiet', 'nice', 'spacious', 'fantastic', 'friendly', 'central', 'helpful']"
Sansi Diputacio,"['modern', 'genius', 'good', 'early', 'greatest', 'least', 'late', 'better', 'great', 'helpful']"
Hotel Elys es Bassano,"['good', 'small']"
Holiday Inn Paris Elys es,"['eiffel', 'overall', 'inn', 'perfect', 'courteous', 'basic', 'helpful']"
San Domenico House,"['excellent', 'good']"
Hotel du Petit Moulin,"['upgrade', 'good', 'small']"
H tel La Comtesse by Elegancia,"['excellent', 'good', 'quiet', 'fantastic', 'balcony', 'helpful']"
Hotel La Villa Saint Germain Des Pr s,"['many', 'old', 'quiet', 'professional', 'comfortable', 'great', 'friendly', 'modern', 'poor', 'excellent', 'weird', 'better', 'white', 'lovely', 'small', 'impolite', 'fixed', 'first', 'helpful', 'boutique', 'competent', 'good', 'other', 'whole', 'standard']"
Innkeeper s Lodge London Greenwich,"['amazing', 'adequate', 'quiet', 'comfortable', 'greenwich', 'great', 'friendly', 'adjacent', 'marvellous', 'convenient', 'doorstop', 'excellent', 'nice', 'available', 'narrow', 'large', 'lovely', 'pleasant', 'characterful', 'cutty', 'central', 'helpful', 'public', 'cheerful', 'superb', 'good', 'definite', 'other', 'dealt', 'cooked']"
Relais Saint Jacques,"['central', 'great']"
Mercure Paris Montmartre Sacr Coeur,"['polite', 'big', 'overall', 'good', 'excellent', 'pleasant', 'wide', 'comfortable', 'clean', 'great', 'helpful']"
Les Matins de Paris Spa,"['modern', 'good', 'early', 'perfect', 'nice', 'touristy', 'clean', 'great', 'helpful']"
H tel Mathis Elys es,"['fantastic', 'super', 'spacious', 'unbeatable']"
Hotel Le Squara,[]
H tel Mayfair Paris,[]
Best Western Plus de Neuville Arc de Triomphe,"['little', 'overall', 'warm', 'good', 'small', 'quick', 'excellent', 'plenty', 'quiete', 'few', 'other', 'clean', 'tidy']"
The Royal Park Hotel,"['excellent', 'excelent', 'friendly']"
Henley House Hotel,"['smart', 'convenient', 'modern', 'excellent', 'good', 'great', 'quiet', 'sparkly', 'nice', 'comfortable', 'friendly', 'clean', 'ok', 'helpful']"
Rathbone,"['right', 'little', 'tired', 'overall', 'good', 'warm', 'excellent', 'spacious', 'comfortable', 'great', 'expensive']"
H tel Elysees Mermoz,"['great', 'excellent']"
Majestic Hotel Spa,"['central', 'good']"
BoB Hotel by Elegancia,"['cool', 'overall', 'croissant', 'excellent', 'small', 'more', 'nice', 'comfortable', 'elaborate', 'unlimited', 'clean', 'great', 'expensive', 'friendly']"
H tel Fabric,['great']
H tel du Minist re,"['amazing', 'excellent', 'quiet', 'nice', 'comfortable', 'friendly', 'nespresso', 'great', 'helpful']"
Acad mie H tel Saint Germain,"['comfy', 'excellent', 'small', 'free', 'decor', 'perfect', 'first', 'great', 'most']"
Plaza Tour Eiffel,"['high', 'friendly']"
Best Western Allegro Nation,"['nice', 'excellent']"
Prince de Galles a Luxury Collection hotel Paris,[]
H tel La Parizienne by Elegancia,"['convenient', 'good', 'least', 'nice', 'comfortable', 'great', 'helpful']"
Blakes Hotel,"['good', 'small', 'tired']"
Hotel Indigo London Kensington,"['suitable', 'amazing', 'many', 'quiet', 'stylish', 'high', 'comfortable', 'best', 'supportive', 'next', 'great', 'friendly', 'excellent', 'nice', 'stay', 'positive', 'welcoming', 'beautiful', 'little', 'second', 'special', 'indigo', 'good', 'perfect']"
Novotel Paris 17,[]
Best Western Premier Kapital Op ra,"['comfy', 'big', 'amazing', 'added', 'stylish', 'high', 'comfortable', 'leige', 'great', 'carrefour', 'friendly', 'close', 'modern', 'incredible', 'excellent', 'more', 'nice', 'rome', 'ready', 'sanitary', 'bad', 'messy', 'beautiful', 'sophisticated', 'small', 'clean', 'helpful', 'good', 'perfect', 'shower', 'wifi']"
Timhotel Op ra Blanche Fontaine,"['excellent', 'large', 'thick', 'perfect', 'reception', 'heated', 'comfortable', 'shower', 'great', 'helpful']"
H tel Gustave,"['s', 'helpful', 'good']"
Melia Paris Tour Eiffel,"['excellent', 'next']"
