Hotel_Name,Descriptions
Hotel Ciutadella Barcelona,"['excellent', 'perfect', 'nice', 'best', 'bad', 'helpful']"
H10 Itaca,"['clean', 'wifi', 'comfortable', 'free']"
Mercer House B ria BCN,"['real', 'quiet', 'spacious', 'great', 'super', 'cathedral', 'discreet', 'ideal', 'excellent', 'free', 'nice', 'wooden', 'decent', 'basic', 'little', 'junior', 'lovely', 'large', 'small', 'own', 'cold', 'boutique', 'delighted', 'good', 'gothic', 'loft']"
Ohla Eixample,"['weigh', 'delicious', 'near', 'top', 'quiet', 'real', 'extra', 'great', 'super', 'chic', 'friendly', 'fast', 'diagonal', 'modern', 'swift', 'excellent', 'metro', 'free', 'nice', 'confortable', 'rooftop', 'much', 'roof', 'clean', 'helpful', 'good']"
Palais Coburg Residenz,"['major', 'delicious', 'excellent', 'high', 'nice', 'friendly', 'fast']"
Tryp Barcelona Condal Mar Hotel,"['modern', 'good', 'free', 'roof', 'fresh', 'friendly']"
Primero Primera,['slow']
Hotel V Fizeaustraat,"['delicious', 'industrial', 'real', 'quiet', 'extra', 'nespresso', 'awesome', 'great', 'famous', 'friendly', 'excellent', 'nice', 'monday', 'amsterdam', 'large', 'much', 'clean', 'helpful', 'la', 'complimentary', 'good', 'safe', 'perfect', 'short', 'stable']"
Am Spiegeln,"['polite', 'big', 'helpful', 'good', 'nice', 'spacious', 'strong', 'comfortable', 'clean', 'calm', 'friendly']"
Cordial Theaterhotel Wien,"['roomy', 'young', 'clear', 'good', 'lovely', 'soft', 'free', 'excellent', 'comfortable', 'extra', 'same']"
Hollmann Beletage Design Boutique,"['literal', 'busy', 'big', 'i', 'quiet', 'high', 'fantastic', 'spacious', 'key', 'best', 'horn', 'coolest', 'great', 'quirkiest', 'friendly', 'front', 'larger', 'modern', 'low', 'excellent', 'unexpected', 'free', 'pleased', 'let', 'un', 'small', 'much', 'true', 'gracious', 'tourist', 'non', 'fridge', 'first', 'ultra', 'clean', 'ultimate', 'gigantic', 'shot', 'good', 'unique', 'giant', 'easy', 'other', 'main', 'wrong', 'inner', 't']"
Hotel Imperial A Luxury Collection Hotel,"['doplex', 'free', 'elegant', 'fantastic', 'great', 'friendly', 'complementary']"
Small Luxury Hotel Altstadt Vienna,"['impressed', 'cheerful', 'reliable', 'complimentary', 'apartment', 'hard', 'ready', 'knowledgable']"
Hotel Bagu s,['good']
Hotel Topazz,"['offline', 'wonderful', 'convenient', 'remote', 'excellent', 'good', 'wifi', 'stable', 'sure', 'comfortable', 'outstanding', 'clean', 'great', 'netflix']"
Alma Barcelona GL,"['quiet', 'good', 'free']"
Hotel Rekord,"['toothbrush', 'i', 'good', 'metro', 'small', 'other']"
Monument Hotel,"['location', 'cool', 'top', 'welcome', 'good', 'much', 'pleasant', 'perfect', 'nice', 'general', 'wifi', 'important']"
The Rookery,"['delicious', 'short', 'friendly']"
Duquesa Suites Barcelona,"['beautiful', 'shallow', 'new', 'rooftop', 'much', 'nice', 'few', 'comfortable', 'best', 'wifi', 'great', 'fast']"
Hotel Miramar Barcelona GL,"['port', 'beautiful', 'comfy', 'amazing', 'free', 'easy', 'nice', 'great']"
Pulitzer Amsterdam,"['last', 'wonderful', 'quiet', 'high', 'professional', 'hospitable', 'keen', 'friendly', 'free', 'rush', 'fine', 'responsive', 'clean', 'quaint', 'hot', 'cold', 'public', 'good', 'perfect']"
Hotel Landhaus Fuhrgassl Huber,"['hot', 'good', 'top', 'friendly', 'great', 's', 'helpful']"
Royal Amsterdam Hotel,"['close', 'good', 'many', 'clean', 'helpful']"
H10 Universitat,"['reliable', 'big', 'quiet', 'comfortable', 'extra', 'catalunya', 'ok', 'great', 'friendly', 'enormous', 'modern', 'excellent', 'nice', 'expected', 'small', 'tooth', 'clean', 'helpful', 'tidy', 'complimentary', 'good', 'main', 'such', 'stable', 't', 'wifi', 'expensive']"
Hotel Omm,"['efficient', 'good', 'pleasant', 'professional', 'bose', 'comfortable', 'friendly', 'great', 'helpful']"
Catalonia Rigoletto,"['big', 'excellent', 'good', 'large', 'free', 'pleasant', 'perfect', 'many', 'comfortable', 'great', 'friendly']"
Falkensteiner Hotel Wien Zentrum Schottenfeld,"['low', 'good', 'quiet', 'cheaper', 't', 'wifi', 'great', 'weak', 'helpful']"
Sloane Square Hotel,"['best', 'extra', 'great', 'friendly', 'single', 'cabs', 'excellent', 'free', 'important', 'little', 'favourite', 'small', 'late', 'helpful', 'right', 'upgraded', 'vegetarian', 'cafe', 'cosy', 'good', 'easy', 'expensive']"
Hotel Am Stephansplatz,"['hot', 'cold', 'particular', 'good', 'perfect', 'nice', 'comfortable', 'general', 'mixed', 'wifi']"
Hotel La Spezia Gruppo MiniHotel,"['aware', 'abundant', 'modern', 'good', 'pleasant', 'happy', 'easy', 'clean', 'same']"
Hotel Sanpi Milano,"['di', 'right', 'i', 'good', 'metro', 'perfect', 'defect', 'friendly']"
Armani Hotel Milano,"['free', 'other', 'high', 'cent', 'wifi', 'interior', 's']"
Petit Palais Hotel De Charme,"['wifi', 'good']"
Antica Locanda Dei Mercanti,[]
Palazzo Segreti,"['hot', 'cool', 'modern', 'good', 'excellent', 'comfortable', 'wifi', 'helpful']"
Hotel Santa Marta Suites,[]
Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,"['clean', 'free', 'centre']"
Park Hyatt Milano,"['ideal', 'good', 'constant', 'breea', 'scala']"
Holiday Inn Milan Garibaldi Station,"['costly', 'best', 'friendly']"
Antares Hotel Accademia,"['normal', 'good', 'comfortable', 'helpful']"
Best Western Hotel Major,"['excellent', 'wifi', 'small', 'professional', 'strong', 'clean']"
Austria Trend Hotel Anatol Wien,"['europe', 'big', 'many', 'tasty', 'best', 'great', 'u', 'austria', 'excellent', 'more', 'nice', 'confortable', 'most', 'small', 'clean', 'cosy', 'good', 'enough', 'easy', 'perfect', 'other', 'roomier', 'main', 'same']"
Amsterdam Canal Residence,"['great', 'lovely']"
