Hotel_Name,Descriptions
Grange St Paul s Hotel,"['quiet', 'professional', 'fantastic', 'comfortable', 'extra', 'open', 'great', 'super', 'friendly', 'efficient', 'modern', 'excellent', 'nice', 'most', 'little', 'welcome', 'lovely', 'central', 'clean', 'spa', 'arrival', 'helpful', 'london', 'special', 'good', 'easy', 'perfect', 'short', 'such', 'fleet']"
The Ampersand Hotel,"['common', 'mini', 'comfy', 'delicious', 'less', 'top', 'stayed', 'stylish', 'comfortable', 'ken', 'great', 'kensington', 'friendly', 'fast', 'modern', 'hall', 'excellent', 'free', 'nice', 'beautiful', 'gorgeous', 'soft', 'small', 'central', 'clean', 'second', 'helpful', 'thoughtful', 'boutique', 'complimentary', 'good', 'south', 'different', 'perfect', 'natural']"
Covent Garden Hotel,"['wonderful', 'good', 'fabulous', 'clean', 'great', 'super', 'second', 'friendly']"
The Nadler Victoria,"['smart', 'wonderful', 'new', 'less', 'inexpensive', 'cheap', 'professional', 'quiet', 'stylish', 'comfortable', 'snow', 'next', 'nespresso', 'great', 'friendly', 'cean', 'efficient', 'restful', 'modern', 'excellent', 'parliament', 'nice', 'gatwick', 'available', 'uber', 'white', 'underground', 'useful', 'central', 'clean', 'helpful', 'minimalistic', 'lucky', 'good', 'tight', 'easy', 'perfect', 'short', 't', 'cozy']"
Novotel London Tower Bridge,"['restaurant', 'comfortable', 'great', 'friendly', 'modern', 'excellent', 'free', 'quick', 'nice', 'ready', 'little', 'un', 'welcome', 'pleasant', 'clean', 'surprise', 'complimentary', 'good', 'brilliant']"
Crowne Plaza Paris R publique,"['big', 'latine', 'helpful', 'excellent', 'good', 'perfect', 'nice', 'english', 'comfortable', 'quartier', 'able', 'dietary', 'clean', 'friendly']"
Le Metropolitan a Tribute Portfolio Hotel,"['quiet', 'great', 'friendly', 'pleasant']"
Atala Champs Elys es,"['good', 'easy', 'nice', 'central', 'friendly']"
H tel de Jos phine BONAPARTE,"['beautiful', 'boutique', 'delicious', 'excellent', 'large', 'fabulous', 'napoleonic', 'great', 'friendly']"
Maison Souquet,"['quirky', 'close', 'top', 'hushed', 'many', 'perfect', 'comfortable', 'best', 'magnificent', 'friendly']"
Le Senat,"['beautiful', 'several', 'excellent', 'good', 'local', 'different', 'easy', 'tasty', 'nice', 'english', 'clean', 'great', 'friendly']"
Windsor Opera,"['central', 'quiet', 'friendly']"
H tel Keppler,"['clean', 'great', 'nice', 'friendly']"
Les Plumes Hotel,"['comfy', 'good', 'excellent', 'quiet', 'nice', 'main', 'central', 'great', 'friendly']"
Hotel des Tuileries Relais du Silence,"['complimentary', 'excellent', 'quiet', 'extra', 'clean', 'calm', 'compact', 'friendly']"
Bradford Elys es Astotel,"['wonderful', 'tired', 'holiday', 'cheap', 'high', 'great', 'friendly', 'breakfast', 'free', 'nice', 'available', 'beautiful', 'lovely', 'soft', 'small', 'pleasant', 'central', 'clean', 'complimentary', 'good', 'lys']"
W London Leicester Square,"['comfy', 'amazing', 'fantastic', 'comfortable', 'best', 'great', 's', 'friendly', 'modern', 'excellent', 'free', 'more', 'nice', 'strange', 'affordable', 'central', 'ultra', 'clean', 'helpful', 'vibrant', 'brilliant', 'didn', 'good', 'comfortebl', 'enjoyable']"
The Victoria,"['comfy', 'amazing', 'quiet', 'fantastic', 'comfortable', 'best', 'attractive', 'bedroom', 'great', 'super', 'reasonable', 'friendly', 'famous', 'possible', 'fun', 'excellent', 'free', 'peaceful', 'nice', 'available', 'fine', 'cool', 'beautiful', 'little', 'small', 'pleasant', 'outdoor', 'public', 'london', 'cosy', 'boutique', 'good', 'perfect', 'scale']"
Pullman London St Pancras,"['busy', 'wonderful', 'restaurant', 'big', 'eurostar', 'crazy', 'bed', 'nearby', 'quiet', 'high', 'professional', 'spacious', 'comfortable', 'best', 'fantastic', 'gym', 'great', 'super', 'attentive', 'reasonable', 'friendly', 'chic', 'pancras', 'convenient', 'polite', 'modern', 'specious', 'ideal', 'only', 'excellent', 'euston', 'several', 'free', 'quick', 'happy', 'litter', 'huge', 'nice', 'direct', 'frequent', 'available', 'decent', 'extensive', 'better', 'combfortable', 'spotless', 'beautiful', 'homeless', 'major', 'favourite', 'large', 'local', 'pleasant', 'central', 'clean', 'helpful', 'london', 'good', 'perfect', 'main', 'short', 'shower', 'whole']"
Crowne Plaza London Kensington,"['many', 'quiet', 'spacious', 'comfortable', 'atmosphere', 'great', 'attentive', 'friendly', 'station', 'memorable', 'efficient', 'convenient', 'overall', 'excellent', 'nice', 'late', 'central', 'daily', 'clean', 'good', 'easy', 'fresh', 'excelent']"
Doubletree by Hilton London Kensington,"['wonderful', 'classic', 'old', 'approachable', 'fantastic', 'spacious', 'comfortable', 'unpleasant', 'ok', 'great', 'friendly', 'polite', 'modern', 'appearance', 'excellent', 'happy', 'effective', 'nice', 'positive', 'smiled', 'inflexible', 'duplex', 'uncomfortable', 'young', 'little', 'gorgeous', 'lovely', 'small', 'large', 'welcome', 'lobby', 'central', 'clean', 'thin', 'weak', 'helpful', 'unfriendly', 'hot', 'special', 'complimentary', 'good', 'perfect', 'sure', 't']"
