Hotel_Name,Descriptions
Hotel Le petit Paris,"['actual', 'modern', 'etc', 'good', 'excellent', 'public', 'clean', 'quiet', 'available', 'complimentary', 'many', 'table', 'close', 'shower', 'super', 'comfortable', 'helpful']"
Mercure Paris 19 Philharmonie La Villette,"['little', 'see', 'long', 'friendly', 'nice', 'suited', 'poor', 'ready', 'wide', 'hang', 'feel', 'assist', 'i', 'soak', 'best', 'beautiful', 'figure', 'significant', 'negative', 'helpful', 'accessible', 'great', 'most', 'touristy', 'several', 'stunning', 'younger', 'infinite', 'comfortable', 'trashy', 'front', 'able', 'buy', 'expensive', 'slow', 'work', 'recommend', 'mobile', 'central', 'hot', 'be', 'delicious', 'use']"
L Edmond H tel,"['buy', 'great', 'beautiful', 'nice', 'excellent', 'quiet', 'many', 'bonus', 'easy', 'lovely', 'comfortable', 'helpful', 'early', 'short']"
H tel France d Antin Op ra,"['fresh', 'friendly', 'typical', 'key', 'cheese', 'specific', 'large', 'tour', 'nearby', 'good', 'clean', 'many', 'bright', 'perfect', 'common', 'comfy', 'tiresome', 'helpful', 'stay', 'great', 'spatious', 'enjoy', 'few', 'several', 'enough', 'general', 'traditional', 'relax', 'easy', 'opera', 'french', 'freshly', 'japanese', 'english', 'walk']"
Hotel Stendhal Place Vend me Paris MGallery by Sofitel,"['central', 'subway', 'helpful', 'need']"
Royal Saint Honore,"['main', 'empty', 'flat', 'nice', 'quiet', 'pleasant', 'reliable', 'correct', 'good', 'excellent', 'check', 'go', 'stay', 'helpful', 'other', 'willing', 'sure', 'easy', 'firm', 'high', 'provide', 'different', 'central', 'be', 'didn', 'short']"
Holiday Inn Paris Montmartre,"['great', 'paris', 'nearby', 'nice', 'friendly', 'good', 'safe', 'knowledgeable', 'many', 'small', 'exceptional', 'come', 'lovely', 'helpful']"
Phileas Hotel,"['continental', 'accessible', 'easy', 'nearby', 'make', 'good', 'get', 'helpful', 'clean', 'small', 'moderate', 'close', 'shower', 'neat', 'stay']"
Holiday Inn Paris Elys es,"['much', 'fresh', 'nice', 'tasty', 'overall', 'rich', 'best', 'good', 'available', 'clean', 'free', 'go', 'new', 'great', 'complete', 'sure', 'more', 'taste', 't', 'modern', 'courteous', 's', 'basic', 'be', 'inn']"
XO Hotel,"['furnished', 'actual', 'beautiful', 'good', 'get', 'quiet', 'open', 'local', 'window', 'easy', 'lovely', 'leave']"
Mercure Paris Arc de Triomphe Etoile,[]
The Zetter Townhouse Marylebone,"['much', 'friendly', 'nice', 'coffee', 'best', 'beautiful', 'good', 'excellent', 'marble', 'stay', 'great', 'delicious', 'round', 'fantastic', 'london', 'wonderful', 'cozy', 'private', 'be', 'arch', 'super', 'attentive', 'short', 'real']"
The Levin Hotel,"['fabulous', 'great', 'accommodating', 'friendly', 'small', 'comfortable']"
Le Pavillon de la Reine Spa,"['friendly', 'nice', 'whole', 'le', 'amazing', 'elegant', 'last', 'large', 'i', 'best', 'good', 'excellent', 'clean', 'perfect', 'helpful', 'trendy', 'great', 'get', 'restaurant', 'luxurious', 'cosy', 'enough', 'treat', 'other', 'boutique', 'cheap', 'easy', 'more', 'comfortable', 'least', 'front', 'romantic', 'expensive', 'help', 're', 'find', 'small', 'central', 'local', 'dreamy', 'lovely', 'super', 'attentive']"
TRYP Paris Op ra,"['great', 'better', 'nice', 'buzz', 'best', 'small', 'chic', 'aboce', 'be', 'first']"
Les Matins de Paris Spa,"['brilliant', 'fresh', 'friendly', 'nice', 'quiet', 'have', 'stray', 'large', 'good', 'excellent', 'clean', 'many', 'sacre', 'outstanding', 'go', 'helpful', 'big', 'great', 'turkish', 'corsican', 'rue', 'get', 'catch', 'fantastic', 'comfortable', 'roomy', 'able', 'cozy', 'prompt', 'american', 'modern', 'public', 'contemporary', 'iberian', 'small', 'halim', 'smart', 'walk', 'least', 'lovely', 'didn', 'italian']"
Best Western Plus de Neuville Arc de Triomphe,"['great', 'enjoy', 'friendly', 'cafes', 'good', 'excellent', 'plenty', 'clean', 'quiet', 'other', 'ten', 'quiete', 'relax', 'arc', 'lovely', 'stay']"
Holiday Inn Paris Op ra Grands Boulevards,"['great', 'usual', 'tidy', 'good', 'different', 'clean', 'many', 'lourve', 'go', 'comfortable']"
Le Belmont Champs Elys es,"['great', 'expect', 'friendly', 'beautiful', 'good', 'excellent', 'right', 'nice', 'quiet', 'many', 'huge', 'safe', 'metro', 'boutique', 'easy', 'convenient', 'upscale']"
Majestic Hotel Spa,"['direct', 'visit', 'good', 'anywhere', 'helpful', 'able']"
BoB Hotel by Elegancia,"['take', 'lasting', 'long', 'friendly', 'nice', 'le', 'coin', 'amazing', 'elegant', 'stable', 'stylish', 'best', 'nearby', 'good', 'excellent', 'check', 'perfect', 'bob', 'guest', 'young', 'free', 'shower', 'tiny', 'helpful', 'new', 'great', 'enjoy', 'paris', 'get', 'shops', 'willing', 'videos', 'laundry', 'help', 'silent', 'find', 'metro', 'english', 'possible', 'guide', 'short']"
Acad mie H tel Saint Germain,"['little', 'friendly', 'nice', 'walking', 'close', 'good', 'safe', 'clean', 'many', 'supernice', 'comfy', 'helpful', 'paris', 'steps', 'luxurious', 'boutique', 'store', 'able', 'reasonable', 'decor', 'river', 'isolate', 'full', 'see', 'subway', 'quiet', 'next', 'easier', 'ready', 'best', 'museums', 'musee', 'v', 'latin', 'great', 'pretty', 'restaurant', 'interactive', 'positive', 'walk', 'double', 'greece', 'amazing', 'found', 'stylish', 'convenient', 'underground', 'perfect', 'beuatiful', 'booked', 'boulevard', 'notre', 'small', 'english', 'recommended', 'long', 'do', 'charles', 'nearby', 'beautiful', 'excellent', 'parisian', 'free', 'stay', 'big', 'most', 'cosy', 'fantastic', 'shops', 'easy', 'first', 'comfortable', 'wonderful', 'french', 'know', 'germain', 'dorsay', 'modern', 'central', 'delightful', 'lovely', 'louvre']"
Plaza Tour Eiffel,"['eiffel', 'friendly', 'quiet', 'tasty', 'spacious', 'move', 'large', 'good', 'extra', 'stay', 'helpful', 'get', 'few', 'enough', 'due', 'easy', 'comfortable', 'able', 'tower', 'put']"
Best Western Allegro Nation,"['nice', 'do', 'quiet', 'spacious', 'good', 'excellent', 'clean', 'helpful', 'stay', 'great', 'paris', 'better', 'picpus', 'high', 'hotel', 'comfortable', 'cafe', 'modern', 'metro', 'delicious']"
Madeleine Plaza,"['choose', 'main', 'friendly', 'nice', 'plenty', 'pleasant', 'next', 'poor', 'nearby', 'good', 'go', 'helpful', 'great', 'few', 'several', 'round', 'shops', 'comfortable', 'neighbourhood', 'recommend', 'cooperative', 'central', 'metro', 'local', 'double']"
Hotel Oscar,"['nice', 'good', 'excellent', 'elys', 'subway', 'many', 'comfortable']"
Artus Hotel by MH,"['much', 'friendly', 'do', 'couldn', 'transport', 'tour', 'best', 'n', 'check', 'helpful', 'great', 'fantastic', 'easy', 'kinder', 't', 'wonderful', 'help', 's', 'hot', 'local', 'be', 'welcome', 'use']"
Hotel Whistler,[]
Etoile Saint Ferdinand,"['main', 'much', 'friendly', 'nice', 'cheese', 'quiet', 'drive', 'underground', 'efficient', 'nearby', 'good', 'many', 'perfect', 'calm', 'free', 'daily', 'helpful', 'great', 'enjoy', 'happy', 'other', 'easy', 'wonderful', 'early', 'neighbourhood', 'polite', 'metro']"
H tel Le Walt,"['eiffel', 'friendly', 'nice', 'helpfull', 'right', 'le', 'reliable', 'ready', 'inexpensive', 'large', 'best', 'nearby', 'good', 'many', 'perfect', 'outstanding', 'european', 'stay', 'helpful', 'great', 'rue', 'eat', 'fantastic', 'com', 'wine', 'boutique', 'easy', 'comfortable', 'hesitate', 'polite', 'recommend', 'metro', 'delicious']"
Hotel Claridge Paris,"['long', 'friendly', 'nice', 'whole', 'quiet', 'triumphal', 'good', 'fdr', 'stay', 'helpful', 'great', 'accommodating', 'luxurious', 'cosy', 'comfortable', 'bags', 'front', 'famous', 'offer', 'interested', 'try', 'small', 'breakfast']"
H tel de La Tamise Esprit de France,"['julian', 'compact', 'detail', 'clean', 'special', 'note', 'change', 'explore', 'paris', 'biggest', 'fantastic', 'easy', 'first', 'comfortable', 'evident', 'wonderful', 'help', 'courteous', 'recommend', 'find', 'following', 'be', 'experience']"
Renaissance Paris Vendome Hotel,"['friendly', 'nice', 'above', 'only', 'emphatic', 'fabulous', 'speak', 'many', 'likely', 'slight', 'helpful', 'tight', 'great', 'loud', 'french', 'greet', 'front', 'buy', 'ask', 'english', 'be', 'use']"
Trinit Haussmann,"['main', 'paris', 'best', 'montmartre', 'few', 'quiet', 'favorite', 'many', 'short']"
