Hotel_Name,Descriptions
BoB Hotel by Elegancia,"['take', 'lasting', 'long', 'friendly', 'nice', 'le', 'elegant', 'stylish', 'best', 'excellent', 'check', 'perfect', 'bob', 'guest', 'young', 'shower', 'silent', 'english', 'guide', 'short']"
Comfort Inn Suites Kings Cross St Pancras,"['little', 'private', 'helpful', 'huge', 'have', 'easier', 'cheaper', 'close', 'kitchen', 'double']"
The Marble Arch London,[]
Castille Paris Starhotels Collezione,"['duplex', 'sewer', 'extra', 'dirty', 'small', 'mildew', 'shower', 'tired', 'moved']"
Timhotel Op ra Grands Magasins,"['informative', 'suggest', 'provide']"
Great St Helen Hotel,[]
H tel Saint Marc,[]
United Lodge Hotel and Apartments,"['full', 'see', 'friendly', 'ragged', 'last', 'i', 'paraphrase', 'proud', 'clean', 'narrow', 'current', 'tiny', 'stay', 'bring', 'new', 'turkish', 'paris', 'inspirational', 'scale', 'more', 'high', 'commercial', 'own', 't', 'london', 'try', 'highest', 'small', 'rustic', 'hot', 'fabric', 'real']"
Nottingham Place Hotel,"['great', 'reach', 'underground', 'oxford', 'beautiful', 'nice', 'eat', 'easy', 'dinner']"
Hotel Claridge Paris,"['helpful', 'wonderful', 'needed']"
Edouard 7 Paris Op ra,"['brilliant', 'unique', 'friendly', 'excellent', 'available', 'clean', 'fantastic', 'outstanding', 'be', 'comfortable', 'helpful']"
K K H tel Cayr Saint Germain des Pr s,"['little', 'terrific', 'great']"
Fielding Hotel,"['matter', 'great', 'useful', 'friendly', 'leave', 'good', 'clean', 'eat', 'have', 'go', 'stay', 't', 'able']"
Le A,"['great', 'friendly', 'good', 'fantastic', 'standard', 'lys', 'stay', 'be', 'easy', 'helpful', 'overall', 'french', 'interesting']"
Grand H tel Du Palais Royal,"['helpfull', 'excellent', 'great']"
Best Western Aulivia Op ra,[]
Renaissance Paris Vendome Hotel,"['fabulous', 'friendly']"
Hotel Park Lane Paris,"['brilliant', 'little', 'helpful', 'abdel', 'fantastic', 'amazing', 'special', 'give', 'be', 'go', 'ready']"
Little Palace Hotel,"['fun', 'main', 'friendly', 'clean', 'many', 'check', 'perfect', 'friendlyl', 'free', 'helpful', 'stay', 'dinner', 'great', 'easy', 'purchase', 'comfortable', 'early', 'quick', 'recommend', 'find']"
H tel De Sers Champs Elys es Paris,"['great', 'fab', 'friendly', 'perfect', 'oh', 'balcony', 'super', 'last', 'crazy', 'interior']"
Grange Strathmore Hotel,"['good', 'bad', 'have']"
Le Mathurin Hotel Spa,"['go', 'great', 'long', 'friendly', 'nice', 'clean', 'sure', 'close', 'helpful']"
Millennium Hotel London Mayfair,"['nice', 'first', 'next']"
H tel de Varenne,"['i', 'uncomfortable', 'only', 'walk', 'be', 'unsafe', 't']"
A La Villa Madame,"['own', 'amazing', 'such', 'next', 'outstanding', 'umbrella', 'be', 'villa', 'comfortable', 'helpful', 'wonderful']"
Novotel London Blackfriars,"['wine', 'hard', 'several']"
The Marylebone Hotel,"['great', 'i', 'friendly', 'good', 'eat', 'complimentary', 'quiet', 'interior', 'doorman', 'hidden', 'pricey', 'stay']"
The Whitechapel,"['good', 'clean']"
H tel Th r se,"['friendly', 'happy', 'help', 'exceptional', 'wonderful']"
Best Western Premier Trocadero La Tour,"['triple', 'main', 'saturday', 'convient', 'nice', 'good', 'small', 'double', 'french']"
Le Relais M dicis,"['friendly', 'nice', 'good', 'get', 'better', 'important', 'place', 'helpful', 'heavy', 'short']"
Park Hyatt Paris Vendome,"['most', 'other', 'amazing', 'such', 'comfortable', 'helpful', 'wide']"
Best Western Plus Elys e Secret,"['take', 'handy', 'excellent', 'find', 'ideal', 'perfect', 'outstanding', 'communal', 'keen', 'young', 'stay', 'comfortable', 'helpful']"
H tel Mansart Esprit de France,"['fabulous', 'be', 'comfortable', 'helpful', 'wonderful']"
La Maison Favart,"['excellent', 'helpful']"
The Arch London,[]
Residence Henri IV,"['direct', 'cdg', 'st', 'nearby', 'good', 'help', 'few', 'better', 'have', 'airport', 'michel', 'free', 'reansonable', 'helpful', 'front']"
The Westbourne Hyde Park,"['great', 'i', 'hyde', 'few', 'recommend', 'fantastic', 'such', 'easy', 'separate', 'glamorous', 'stay', 'new']"
Hotel Le Mareuil,"['great', 'nice', 'le', 'special', 'be', 'helpful', 'attentive']"
The Lodge Hotel Putney,"['nice', 'helpful']"
Shaftesbury Hyde Park International,"['good', 'several']"
H tel Powers,"['lovey', 'great', 'quick', 'friendly', 'nice', 'elyse', 'small', 'champs', 'high']"
H tel Du Jeu De Paume,"['take', 'cdg', 'old', 'helpful', 'wonderful', 'front']"
The Sumner Hotel,"['main', 'modern', 'le', 'mere', 'comfortable']"
Renaissance Paris Le Parc Trocadero Hotel,"['brilliant', 'fabulous', 'efficient', 'friendly', 'get', 'nice', 'excellent', 'other', 'such', 'easy', 'lovely']"
Hotel Monge,"['quite', 'follow', 'see', 'best', 'make', 'help', 'locate', 'natalia', 'perfect', 'sure', 'extraordinary', 'close']"
Hazlitt s,"['little', 'great', 'stocked', 'clean', 'many', 'lovely', 'helpful']"
Amarante Beau Manoir,"['low', 'great', 'see', 'paris', 'i', 'friendly', 'nearby', 'longer', 'clean', 'brussels', 'next', 'stay', 'store', 'comfortable', 'ready', 'delicious', 'able']"
H tel Regent s Garden,[]
Rydges Kensington Hotel,"['professional', 'excellent', 'helpful', 'friendly']"
Club Quarters Hotel Lincoln s Inn Fields,[]
Best Western Plus 61 Paris Nation Hotel,[]
Hotel Saint Dominique,"['great', 'happy', 'good', 'helpfull', 'help', 'do', 'get', 'have', 'many', 'other', 'english', 'breakfest', 'walk', 'major', 'various']"
Mercure Tour Eiffel Grenelle,[]
