Hotel_Name,Descriptions
Hotel Gran Derby Suites,"['great', 'make', 'helpful', 'beautiful', 'clean', 'spacious', 'turn', 'special', 'outstanding', 'stay', 'comfortable', 'hotel', 'numerous', 'pillow']"
Room Mate Carla,"['much', 'nice', 'vivid', 'quiet', 'feel', 'make', 'good', 'refreshing', 'clean', 'many', 'park', 'great', 'wifi', 'gothic', 'other', 'less', 't', 'inaccessible', 'sophisticated', 'walk', 'use']"
Holiday Inn Vienna City,"['extra', 'excellent', 'comfortable', 'good']"
Boutiquehotel Das Tyrol,"['rich', 'underground', 'fresh', 'varied', 'nice', 'downtown', 'excellent', 'clean', 'spacious', 'exceptional', 'healthy', 'sparkling', 'old', 'helpful', 'renovated']"
Pakat Suites Hotel,"['main', 'personal', 'nice', 'friendly', 'quiet', 'worth', 'professional', 'convenient', 'i', 'make', 'good', 'available', 'clean', 'many', 'free', 'pakat', 'new', 'big', 'comfortable', 'delicious']"
Hotel Die Port van Cleve,['great']
Hotel Margot House,"['little', 'great', 'sit', 'personal', 'complimentary', 'fantastic', 'hot', 'comfortable', 'welcome']"
Monument Hotel,"['great', 'remember', 'whole', 'secret', 'knowledgeable', 'perfect', 'flexible', 'junior']"
Hotel Midmost,"['most', 'friendly', 'modern', 'help', 'clean', 'perfect', 'willing', 'comfortable', 'helpful']"
TownHouse 12,"['quite', 'tidy', 'nice', 'good', 'clean', 'huge', 'helpful', 'new']"
Hotel Sunflower,"['private', 'nice', 'good', 'clean', 'spacious', 'free', 'convenient']"
Hotel du Louvre in the Unbound Collection by Hyatt,"['hard', 'fast', 'polite', 'drive', 'be', 'helpful']"
W Paris Op ra,[]
Dikker en Thijs Fenice Hotel,"['little', 'friendly', 'nice', 'rare', 'right', 'quiet', 'generous', 'elderly', 'hard', 'large', 'excellent', 'clean', 'many', 'perfect', 'go', 'sizable', 'european', 'warm', 'helpful', 'great', 'anywhere', 'need', 'easy', 'comfortable', 'beat', 'front', 'tram', 'amsterdam', 's', 'central', 'parks', 'local', 'english', 'canal', 'pricey']"
Roger de Ll ria,['happy']
Catalonia Square 4 Sup,"['take', 'fair', 'friendly', 'nice', 'have', 'onsite', 'fit', 'i', 'bad', 'knowledgable', 'good', 'perfect', 'tiny', 'better', 'bicycle', 'smaller', 't', 'able', 'sit', 'recommend', 'soft', 'use']"
Hyatt Regency Amsterdam,"['nice', 'few', 't', 'pay', 'start']"
The Ritz Carlton Vienna,"['ritz', 'excellent', 'right', 'clean', 'next', 'comfortable', 'attentive']"
The Stafford London,"['see', 'friendly', 'stafford', 'quiet', 'outside', 'ideal', 'spacious', 'i', 'squishy', 'nearby', 'beautiful', 'good', 'excellent', 'many', 'step', 'perfect', 'finish', 'park', 'intrusive', 'comfy', 'helpful', 'discrete', 'great', 'few', 'healthy', 'exquisite', 'boutique', 'more', 'london', 'wonderful', 'early', 'know', 'front', 'cozy', 'american', 'welcoming', 's', 'sunset', 'central', 'green', 'small', 'want', 'lovely', 'super', 'attentive', 'short']"
Hotel Capitol Milano,"['enter', 'welcoming', 'good', 'helpful', 'convenient', 'stay', 'difficult', 'comfortable', 'hotel', 'short']"
Admiral Hotel,['perfect']
Four Seasons Hotel Milano,[]
TH Street Duomo,"['little', 'i', 'good', 'milano', 'few', 'safe', 'recommend', 'perfect', 'spacious', 'separate', 'stay']"
AC Hotel Milano a Marriott Lifestyle Hotel,[]
Sheraton Diana Majestic,"['relaxed', 'best', 'good', 'excellent', 'sheraton', 'next', 'stay', 'sure', 'more', 'old']"
Strandhotel Alte Donau,"['nearest', 'little', 'subway', 'quiet', 'fine', 'spacious', 'standard', 'close', 'professional', 'good', 'available', 'clean', 'free', 'helpful', 'bus', 'garden', 'great', 'usual', 'un', 'reasonable', 'private', 's']"
