Hotel_Name,Descriptions
The Laslett,"['fresh', 'friendly', 'architectural', 'sympathetic', 'clarke', 'varied', 'beautiful', 'respected', 'shower', 'helpful', 'tasteful', 'great', 'baked', 'classic', 'fantastic', 'healthy', 'thoughtful', 'historical', 'modern', 'public', 'small', 'local']"
The Zetter Hotel,"['i', 'oxford', 'historic', 'nice', 'good', 'whole', 'clean', 'right', 'quiet', 'fantastic', 'love', 'easy', 'impractical', 'comfortable', 'early']"
Adria Boutique Hotel,"['nice', 'good', 'favorite']"
Hotel De Vigny,[]
H tel Le Relais Saint Germain,"['feel', 'special', 'personal']"
Hotel Villa Saxe Eiffel,[]
H tel Waldorf Trocad ro,[]
Park Hyatt Vienna,"['unique', 'confortable', 'good', 'excellent', 'nice', 'entire', 'amazing']"
Pillows Anna van den Vondel Amsterdam,[]
Wilson Boutique Hotel,"['cozy', 'unique', 'nice', 'frenetic', 'barcelona']"
Crowne Plaza Barcelona Fira Center,"['famous', 'spa', 'great', 'beautiful', 'nice', 'arenas', 'olympic', 'next', 'upgraded']"
Vienna Sporthotel,"['old', 'clean']"
Hotel Sans Souci Wien,"['full', 'see', 'drink', 'long', 'key', 'friendly', 'fine', 'come', 'next', 'close', 'professional', 'san', 'beautiful', 'clean', 'many', 'souci', 'helpful', 'interior', 'great', 'comfortable', 'superb', 'provide', 'modern', 'offer', 'be']"
The Connaught,"['good', 'attentive']"
Gran Hotel La Florida,"['comfortable', 'spa', 'great', 'historic', 'beautiful', 'good', 'luxurious', 'updated', 'same', 'splendid', 'amazing', 'spacious', 'fantastic', 'smart', 'old', 'high', 'magnificent', 'trad']"
IH Hotels Milano Puccini,"['famous', 'taxi', 'fresh', 'get', 'doumo', 'nice', 'safe', 'need', 'central', 'perfect', 'square', 'helpful', 'attentive']"
Palazzo Parigi Hotel Grand Spa Milano,"['great', 'more', 'modern', 'excellent', 'recommend', 'amazing', 'worth', 'second', 'single', 'comfortable', 'wonderful', 'tasteful']"
Hotel Lloyd,"['small', 'old', 'double']"
Boscolo Milano Autograph Collection,[]
Enterprise Hotel Design Boutique,"['main', 'full', 'stay', 'less']"
HCC St Moritz,"['nice', 'excellent', 'quiet', 'pleasant', 'top', 'comfortable', 'helpful', 'short']"
Primero Primera,"['sit', 'fast', 'abandoned', 'beautiful', 'nice', 'touristy', 'terrible', 'top', 'non', 'next', 'boutique', 'comfortable', 'new']"
H10 Art Gallery 4 Sup,"['main', 'great', 'friendly', 'tidy', 'helpful', 'excellent', 'good', 'clean', 'collect', 'ready', 'recommend', 'pleasant', 'responsive', 'comfortable', 'double', 'leave', 'able']"
Best Western PLUS Epping Forest,['wasn']
Novotel Amsterdam City,"['hospitable', 'more']"
Hotel Johann Strauss,"['reach', 'nouveau', 'different', 'few', 'clean', 'convenient', 'helpful']"
FourSide Hotel Suites Vienna,"['single', 'clean', 'common', 'worth', 'shower', 'sink', 'poor', 'old', 'big', 'incredible', 'double']"
Hotel J ger,[]
Hotel Mercure Wien City,"['great', 'tell', 'good', 'satisfied', 'few', 'other', 'nett', 'free', 'old', 'poorer']"
Hotel G tico,"['main', 'great', 'modern', 'helpful', 'clean', 'ready', 'go', 'high', 'old', 'leave']"
