Hotel_Name,Descriptions
Hotel Design Secret de Paris,"['professional', 'find', 'downtown', 'central', 'easy']"
Villa Opera Drouot,"['friendly', 'nice', 'good', 'clean']"
Novotel Paris Gare De Lyon,"['helpful', 'nice', 'good', 'pleasant']"
H tel Belloy Saint Germain By Happyculture,"['good', 'super', 'fresh', 'complementary', 'nice']"
Hotel Louis 2,"['nice', 'excellent']"
The Trafalgar Hilton,[]
Park Lane Mews Hotel,"['good', 'personable', 'nice', 't', 'helpful', 'comfortable', 'horrid', 'have', 'awful']"
The Drayton Court Hotel,"['several', 'disingenuous', 'put', 'fresh', 'comment', 'nice', 'constant', 'fizzy', 't', 'little', 'sure', 'thoughtful', 'only', 'report', 'real', 'feel', 'few', 'clear', 'happy', 'be', 'unappetising', 'clean', 'friendly', 'whilst', 'much', 'large', 'good', 'do', 'great', 'kept', 'hear']"
The Montcalm Marble Arch,"['next', 'good', 'super', 'recommend', 'efficient', 'nice', 'great', 'underground', 'return', 'whole', 'helpful', 'beautiful', 'clean', 'comfortable']"
The Colonnade,['comfertable']
The Royal Horseguards,"['friendly', 'nice', 'comfortable', 'excellent']"
citizenM London Bankside,"['unique', 'good', 'nice', 'right', 'hang', 'different', 'go', 'little', 'big', 'small']"
Radisson Blu Edwardian Mercer Street,"['stuffy', 'pleasant', 'great', 'nice', 'be', 'comfy', 'helpful', 'central', 'excellent']"
Twenty Nevern Square Hotel,"['nice', 'residential', 'tiny', 'soft', 'pay', 'open', 'small', 'quiet', 'underground', 'find', 'balcony', 'common', 'warm', 'helpful', 'clean', 'friendly', 'cosy', 'extra', 'good', 'undergraund', 'staff', 'great', 'thick', 'comfortable', 'hot', 'easy', 'excellent']"
The Abbey Court Notting Hill,[]
Seven Hotel,"['helpful', 'nice', 'metro']"
Mercure Paris Centre Tour Eiffel,"['help', 'happy', 'much', 'brilliant']"
Banke H tel,"['friendly', 'nice', 'excellent']"
Saint James Albany Paris Hotel Spa,['free']
Montfleuri,['clean']
Mercure Paris Terminus Nord,"['good', 'convenient', 'great', 'nice', 'professional', 'helpful', 'tub', 'big', 'friendly', 'lovely', 'excellent']"
H tel F licien by Elegancia,['friendly']
H tel Moli re,"['third', 'recommend', 'enzo', 'nice', 'return', 'helpful', 'clean', 'thank']"
The Kings Head Hotel,"['good', 'nice', 't', 'friendly', 'happy']"
H tel Etoile Saint Honor by Happyculture,"['classic', 'nice', 'start', 'big', 'sitting', 'happy', 'sofa', 'different', 'friendly', 'bathrooms', 'good', 'doorman', 'great', 'ideal', 'save', 'top', 'comfortable', 'easy', 'ample']"
Hotel Le petit Paris,"['great', 'wonderful', 'nice']"
Royal Garden Champs Elysees,"['friendly', 'nice', 'excellent']"
Novotel Suites Paris Montreuil Vincennes,"['nice', 'good']"
London Marriott Hotel West India Quay,"['free', 'nice', 'gluten', 'helpful', 'maple', 'friendly', 'french', 'excellent']"
London Hilton on Park Lane,['nice']
