Hotel_Name,Descriptions
The Chamberlain,"['nespresso', 'pleasant', 'complementary', 'nice', 'central', 'look', 'supposed', 'quiet', 'last', 'underground', 'cafes', 'stay', 'get', 'huge', 'great', 'top', 'end', 'tasty', 'have', 'fresh', 'brilliant', 'little', 'perfect', 'small', 'ate', 's', 'delighted', 'other', 'transport', 'tube', 'hot', 'british', 'spotless', 'birthday', 'combined', 'comfortable', 'separate', 'big', 'robes', 'few', 'regular', 'welcome', 'free', 'fortunate', 'be', 'helpful', 'clean', 'use', 'friendly', 'light', 'make', 'do', 'superior', 'polite', 'modern', 'excellent', 'come', 'next', 'sparkling', 'complimentary', 'bed', 'ask', 'lucky', 'substantial', 'eating', 'nearby', 'happy', 'warm', 'able', 'fantastic', 'lovely', 'spacious', 'unexpected', 'amazing', 'good', 'run', 'massive', 'easy', 'corporate']"
Radisson Blu Edwardian Grafton,"['next', 'external', 'equipped', 'pleasant', 'attentive', 'fresh', 'super', 'nice', 't', 'little', 'bed', 'soft', 'gym', 'delicious', 'central', 'welcoming', 'breakfast', 'close', 'small', 'quiet', 'convenient', 'restored', 'underground', 'edwardian', 'public', 'favourite', 'double', 'added', 'train', 'free', 'outside', 'fantastic', 'early', 'be', 'marvellous', 'helpful', 'other', 'stay', 'print', 'change', 'v', 'clean', 'friendly', 'lovely', 'get', 'single', 'spacious', 'unexpected', 'good', 'great', 'friends', 'comfortable', 'easy', 'excellent']"
La Villa Haussmann,"['huge', 'couldn', 'new', 'be', 'stay', 'helpful', 'walk', 'clean', 'comfortable', 'perfect']"
The Henrietta Hotel,"['good', 'great', 'nice', 'shower', 'comfortable', 'powerful', 'excellent']"
Sofitel Paris Arc De Triomphe,"['luxurious', 'next', 'attentive', 'personal', 'nice', 'bed', 'give', 'suite', 'english', 'central', 'open', 'big', 'feel', 'professional', 'table', 'beautiful', 'assist', 'welcome', 'appreciate', 'proactive', 'expensive', 's', 'flat', 'free', 'fantastic', 'reception', 'helpful', 'clean', 'friendly', 'truly', 'good', 'huge', 'make', 'cleanliness', 'junior', 'comfortable', 'polite', 'pillows', 'excellent']"
Hotel Op ra Richepanse,"['wonderfull', 'good', 'pleasant', 'huge', 'lovely', 'decent', 'sized', 'great', 'elegant', 'start', 'clean', 'comfortable', 'big', 'importatnt', 'modern', 'eat', 'quiet']"
H tel Duc De St Simon,"['good', 'courteous', 'free', 'small', 'delightful', 'stay', 'be', 'helpful', 'wonderful', 'clean', 'perfect', 'comfortable', 'quiet', 'friendly', 'decorated', 'excellent']"
London Marriott Hotel Park Lane,"['gorgeous', 'convenient', 'marble', 'professional', 'comfortable', 'friendly']"
Best Western Premier Louvre Saint Honor ,"['good', 'metro', 'helpful', 'bed', 'help', 'change', 'comfortable', 'busy', 'clean', 'quiet', 'central', 'big', 'easy', 'euro', 'excellent']"
Hotel Indigo London Tower Hill,"['luxurious', 'brilliant', 'nice', 'new', 'complimentary', 'deal', 'soft', 'gig', 'fine', 'big', 'modern', 'quiet', 'financial', 'con', 'lucky', 'recommend', 'efficient', 'daylight', 'nearby', 'professional', 'beautiful', 'hill', 'free', 'fantastic', 'handy', 'special', 'helpful', 'tube', 'wonderful', 'clean', 'minibar', 'tower', 'friendly', 'get', 'spacious', 'large', 'printed', 'extra', 'amazing', 'good', 'daily', 'great', 'replenished', 'late', 'g', 'executive', 'superior', 'comfortable', 'noisy', 'anniversary', 'have', 'effective', 'excellent']"
