Hotel_Name,Descriptions
Hotel Schani Wien,"['good', 'overall', 'new', 'comfortable', 'store', 'extra']"
Ozo Hotel,"['good', 'airport']"
De Vere Devonport House,"['good', 'helpful', 'park', 'mobile', 'clean', 'comfortable', 'georgian', 'friendly', 'door', 'quiet', 'large', 'local']"
K K Hotel Maria Theresia,['good']
Der Wilhelmshof,"['friendly', 'good']"
Park Plaza Vondelpark Amsterdam,"['good', 'little', 'helpful', 'modern', 'spacious']"
Eurostars Embassy,"['decent', 'small', 'fresh', 'good']"
BEST WESTERN PLUS Amedia Wien,['good']
Hotel Rathaus Wein Design,"['right', 'different', 'good', 'go']"
NH Collection Milano President,"['great', 'good', 'excellent']"
Best Western Blue Tower Hotel,"['wine', 'good', 'awesome', 'noisey', 'super', 'clean', 'open', 'big', 'friendly']"
Hampshire Hotel The Manor Amsterdam,"['good', 'clean', 'friendly', 'mid', 'quiet']"
The Mandeville Hotel,"['hotel', 'good', 'sticky', 'nearby', 'excellent', 'offer']"
Boutiquehotel Das Tyrol,"['cheese', 'fresh', 'travel', 'useful', 'start', 't', 'little', 'rare', 'watch', 'cold', 'available', 'quiet', 'mini', 'find', 'free', 'fantastic', 'hang', 'pillow', 'be', 'glasswork', 'stay', 'help', 'pedestrianised', 'lovely', 'get', 'private', 'sit', 'good', 'do', 'great', 'birthday', 'easy', 'excellent', 'short']"
Golden Tulip Amsterdam West,"['good', 'helpful', 'amsterdam', 'comfortable', 'friendly', 'excellent']"
INK Hotel Amsterdam MGallery by Sofitel,"['good', 'great', 'helpful', 'central', 'many', 'close']"
Mercure Hotel Amsterdam Centre Canal District,"['helpful', 'good']"
Exe Vienna,"['friendly', 'good']"
Mercure Hotel Amsterdam West,"['expensive', 'good', 'dont', 'great', 'same', 'get', 'comfy', 'helpful', 'clean', 'modern']"
Hotel Spa Villa Olimpica Suites,"['good', 'modern', 'spacious']"
Silken Concordia,"['clean', 'comfortable', 'large', 'good']"
Occidental Atenea Mar Adults Only,"['new', 'good']"
Barcel Sants,"['shops', 'good', 'close']"
