Hotel_Name,Descriptions
The Kings Head Hotel,"['available', 'pub', 'have', 'front', 'cause', 'male', 'cooked', 'drop', 'nearby', 'continental', 'helpful', 'main', 'other', 'free', 'be', 'red', 'busy', 'pick', 'unhelpful']"
H tel Brighton Esprit de France,['nice']
Montcalm Royal London House City of London,"['great', 'good', 'top', 'available', 'table', 'safe', 'modern', 'cost', 'underfloor', 'big', 'expensive', 'proper', 'hrs', 'impressive', 'new', 'clean', 'be', 'roof', 'sure', 'aviary', 'impressed']"
H tel De Buci by MH,"['digital', 'have', 'small', 'park', 'find', 'next', 'public', 'impossible', 'use']"
Hotel Parc Saint Severin Esprit de France,"['little', 'bad', 'tiny', 'pretty', 'full', 'romantic', 'be', 'park']"
Portobello House,"['stand', 'wait', 'cheese', 'sandwich', 'poor', 'get', 'put', 'let']"
Maison Albar Hotel Paris C line,[]
Henry VIII,"['good', 'hard', 'have', 'due', 'dated', 'fix', 'average', 'major', 'exist', 'sleep', 'open', 'clean', 'poor', 'restless', 'outside', 'unable', 'locked', 'additional', 'soft', 'true', 'get', 'sauna', 'fluent', 'check', 'entire', 'limited', 'thistle', 'expensive', 'cross', 'cheap', 'park', 'work', 'free', 'find', 'sit', 'heard', 'do', 'inch', 'closed', 'fine', 'wine', 'website', 'little', 'double', 'broken', 'recommend', 'available', 'escape', 'small', 'help', 'technical', 'extra', 'servants', 'atic', 'width', 'understand', 'following', 'look', 'mean', 'impossible', 'please', 'tired', 'shame', 'be', 'pay', 'english', 'heaverly', 'fit', 'speak', 'central', 'write', 'basic', 'talk', 'sink', 'rude', 'old', 'ensure', 'same', 'round', 'private', 'show', 'new', 'properly', 'feed', 'use', 't', 'draw']"
Hotel Pulitzer Paris,['expensive']
H tel Aiglon Esprit de France,"['smal', 'available', 'nice', 'have', 'reasonable', 'extra']"
H tel Beauchamps,['expensive']
Rosewood London,"['horrendous', 'terrible', 'easy', 'possible', 'disappointing', 'exaggerated', 'tea', 'add', 'complex']"
Caesar Hotel,"['stop', 'decent', 'maximum', 'able', 'rediculous', 'be', 'outside', 'uncomfortable', 'sit', 'awful']"
The Tophams Hotel,['free']
H10 London Waterloo,"['double', 'do', 'small', 'walk', 'unsincere', 'twin']"
Hotel Duminy Vendome,[]
Maison Albar H tel Paris Champs Elys es ex Mac Mahon ,"['bad', 'last', 'suitable', 'able', 'small', 'see', 'occupant', 'change']"
Paddington Court Executive Rooms,"['return', 'angry', 'point', 'available', 'struggle', 'close', 'old', 'tell', 'be', 'many', 'climb', 'fine', 'residential', 'pay', 'display', 'upset', 'park']"
Hyatt Regency Paris Etoile,"['great', 'hard', 'have', 'accommodate', 'only', 'unload', 'drop', 'complementary', 'own', 'clean', 'unfriendly', 'rest', 'kingsize', 'take', 'u', 'professional', 'promised', 'cool', 'current', 'allow', 'welcome', 'whole', 'nearby', 'expensive', 'park', 'other', 'tall', 'free', 'find', 'uncomfortable', 'horrible', 'impersonal', 'do', 'extortionate', 'double', 'broken', 'available', 'daily', 'small', 'enter', 'stay', 'extra', 'delux', 'advertised', 'go', 'understand', 'single', 'impossible', 'different', 'be', 'slow', 'central', 'loud', 'change', 'dirty', 'safe', 'high', 'cooperative', 'much', 'old', 'helpful', 'strange', 'eiffel', 'public', 'leave', 'make', 'sure', 'overnight', 'simple', 'difficult', 'use', 'noncooperative', 'bad', 't', 'super', 'full', 'tea']"
Relais Christine,"['return', 'old']"
Hotel Montalembert,"['little', 'drive', 'great', 'weren', 'front', 'expensive', 'odd', 'gorgeous', 'many', 'dislike', 'marble']"
H tel Mathis Elys es,"['wrong', 'good', 'poor', 'ac', 'tiny', 'external', 'prior', 'small', 'have', 'find', 'disappointing', 'be', 'make', 'vallet', 'average', 'serve', 'parking', 'use']"
