Hotel_Name,Descriptions
Britannia International Hotel Canary Wharf,"['separate', 'good', 'add', 'bolted', 'lobby', 'dull', 'say', 'damp', 'complementary', 'cold', 'black', 'que', 'eat', 'fork', 'window', 'outside', 'long', 'true', 'knock', 'step', 'awful', 'first', 'fluent', 'concerning', 'dlr', 'freemium', 'outdated', 'remote', 'allow', 'welcome', 'whole', 'relax', 'right', 'enough', 'convenient', 'unhappy', 'cheap', 'remember', 'advise', 'perfect', 'discomforting', 'find', 'incredible', 'lose', 'needed', 'few', 'possible', 'shell', 'beautiful', 'unclean', 'electric', 'spiral', 'website', 'receive', 'broken', 'individual', 'return', 'lumpy', 'help', 'extra', 'trained', 'wait', 'third', 'coffee', 'go', 'understand', 'fashoned', 'look', 'impossible', 'gum', 'smile', 'local', '21st', 'isn', 'mere', 'slow', 'burn', 'mouldy', 'non', 'undrinkable', 'basic', 'unhelpful', 'loud', 'else', 'fool', 'regular', 'much', 'soggy', 'milky', 'crazy', 'same', 'hello', 'public', 'luxurious', 'sign', 'autistic', 'make', 'chose', 'sure', 'properly', 'overnight', 'representative', 'simple', 'popular', 'load', 'super', 'odd', 'walk', 'breakfast', 'tour', 'september', 'travel', 'nonstop', 'hard', 'have', '10th', 'puddle', 'dated', 'complete', 'borrow', 'confortable', 'executive', 'average', 'major', 'uncool', 'advanced', 'open', 'transfer', 'cover', 'empty', 'real', 'shortsighted', 'soft', 'seif', 'take', 'u', 'set', 'professional', 'hear', 'unlimited', 'tube', 'recommand', 'big', 'italian', 'soooo', 'offer', 'sea', 'personal', 'nowadays', 'restraurant', 'wifi', 'thin', 'unacceptable', 'left', 'other', 'work', 'free', 'disappointing', 'shut', 'stale', 'substandard', 'warm', 'indifferent', 'noisy', 'adjust', 'visual', 'fine', 'ready', 'numerous', 'second', 'buy', 'small', 'pleasant', 'cor', 'review', 'know', 'refundable', 'advertised', 'turn', 'below', 'single', 'upfront', 'competitive', 'i', 'regard', 'come', 'affect', 'nice', 'different', 'pay', 'spend', 'fashioned', 'incorrect', 'ask', 'refresh', 'convient', 'loose', 'pool', 'reduced', 'horrid', 'subject', 'electrical', 'queen', 'safe', 'modern', 'laptop', 'serious', 'repair', 'wrong', 'hot', 'extensive', 'secret', 'old', 'strange', 'new', 'valuable', 'leave', 'min', 'white', 'quality', 'fourth', 'print', 'worn', 't', 'shower', 'encouraging', 'tea', 'indian', 'start', 'knife', 'additional', 'interested', 'pathetic', 'easy', 'only', 'lazy', 'rubbish', 'menus', 'dosent', 'due', 'promotional', 'unprofessional', 'scruffy', 'excellent', 'stick', 'own', 'sleep', 'main', 'rated', 'poor', 'clean', 'unfriendly', 'standard', 'didn', 'reasonable', 'large', 'consider', 'overall', 'included', 'suck', 'previous', 'put', 'upgrade', 'check', 'tear', 'many', 'entire', 'limited', 'current', 'think', 'future', 'expect', 'worth', 'disrespectful', 'sit', 'aware', 'accompany', 'half', 'linen', 'choose', 'forget', 'doesn', 'run', 'grubby', 'need', 'little', 'double', 'recommend', 'star', 'invest', 'cessful', 'stay', 'hire', 'unpleasant', 'late', 'ear', 'scary', 'clear', 'be', 'next', 'impressed', 'increase', 'thr', 'queue', 'pin', 'nail', 'provide', 'send', 'normal', 'bit', 'pretty', 'extract', 'important', 'shorten', 'superior', 'low', 'seaside', 'wallpaper', 'light', 'rediculous', 'sorry', 'contact', 'unbelievable', 'try', 'bring', 'weird', 'fresh', 'buffet', 'full', 'verbal', 'great', 'terrible', 'excessive', 'curt', 'connect', 'drastic', 'decent', 'couldn', 'guess', 'give', 'airless', 'chargeable', 'acceptable', 'charge', 'ridiculous', 'decor', 'akin', 'stainy', 'special', 'unable', 'wet', 'cheese', 'get', 'web', 'unstable', 'usable', 'catch', 'sort', 'genious', 'internet', 'inner', 'able', 'nearby', 'filthy', 'expensive', 'inconvenient', 'shabby', 'surprised', 'exceed', 'park', 'friendly', 'useful', 'everyday', 'uncomfortable', 'nicer', 'untidy', 'huge', 'lack', 'nto', 'do', 'businesspeople', 'available', 'want', 'daily', 'polite', 'see', 'keep', 'feasible', 'comfortable', 'obnoxious', 'threadbare', 'slight', 'tired', 'middle', 'neighbouring', 'early', 'short', 'smoke', 'amazing', 'bed', 'tell', 'busy', 'download', 'twin', 'change', 'c', 'dirty', 'last', 'reliable', 'disturb', 'top', 'didnt', 'such', 'checkin', 'high', 'abysmal', 'believe', 'frozen', 'updating', 's', 'rude', 'ok', 'boring', 'complimentary', 'constant', 'call', 'calm', 'ignore', 'disappointed', 'let', 'difficult', 'use', 'bad', 'goodness', 'arrive', 'happy']"
Villa Eugenie,[]
Hilton London Euston,"['drive', 'good', 'terrible', 'accommodate', 'have', 'hard', 'working', 'due', 'stop', 'complete', 'fix', 'sleep', 'poor', 'long', 'fast', 'take', 'put', 'iratic', 'unlimited', 'weak', 'fee', 'catch', 'many', 'wifii', 'expect', 'expensive', 'wifi', 'mad', 'work', 'free', 'find', 'rotten', 'uncomfortable', 'foreign', 'warm', 'answer', 'do', 'few', 'ready', 'need', 'double', 'available', 'small', 'enter', 'stay', 'know', 'comfortable', 'improve', 'careful', 'single', 'i', 'be', 'next', 'worm', 'pay', 'slow', 'english', 'ask', 'tiny', 'tell', 'nespresso', 'smal', 'such', 'absolut', 'internal', 'messy', 'intend', 'much', 'rude', 'like', 'costy', 'difficult', 'use', 'bad', 't', 'full', 'wear']"
Le 7 Eiffel Hotel,"['hot', 't', 'other', 'functional', 'work', 'have', 'terrible', 'possible', 'serious', 'front', 'be', 'wifi', 'fine', 'surprising', 'slow', 'wish']"
Paris Marriott Rive Gauche Hotel,"['great', 'have', 'free', 'powerful', 'be', 'pay', 'simple']"
Hotel Le Pera,"['little', 'table', 'wifi']"
Hotel Plaza Elys es,['small']
Best Western Paris Gare Saint Lazare,"['dirty', 'hear', 'not', 'small', 'many', 'climb', 'big', 'lift', 'old', 'private', 'direkt', 'horrendous', 'poor', 'other', 'free', 'use', 'forget', 'get', 'ready']"
H tel Les Dames du Panth on,"['slow', 'small']"
Grand Hotel Saint Michel,"['slow', 'perfect', 'other', 'top', 'tiny', 'free', 'consistent', 'range', 'small', 'be', 'connect', 'superior', 'extra', 'difficult']"
Amarante Champs Elys es,"['last', 'available', 'weak', 'urgent', 'have', 'small', 'overprized', 'sinal', 'old', 'same', 'fix', 'major', 'charge', 'open', 'poor', 'work', 'inform', 'be', 'slow', 'huge', 'bad', 't', 'technician']"
The Gore Hotel Starhotels Collezione,"['discuss', 'good', 't', 'have', 'free', 'get', 'necessary', 'understood', 'be', 'keep', 'pay', 'slow', 'extra', 'loud', 'use']"
Royal Garden Hotel,"['good', 'criminal', 'have', 'only', 'paid', 'baid', 'due', 'say', 'drop', 'negative', 'acceptable', 'charge', 'open', 'poor', 'ridiculous', 'real', 'outside', 'usage', 'get', 'log', 'check', 'big', 'offer', 'able', 'whole', 'expect', 'expensive', 'right', 'wifi', 'max', 'cheap', 'include', 'other', 'work', 'free', 'find', 'aware', 'do', 'closed', 'ready', 'need', 'second', 'available', 'want', 'buy', 'small', 'stay', 'similar', 'late', 'understand', 'fantastic', 'improve', 'impressive', 'thro', 'careful', 'nice', 'scary', 'be', 'pay', 'slow', 'final', 'tasty', 'absurd', 'queen', 'such', 'high', 'pretty', 'modern', 'buying', 'frustrating', 'much', 's', 'old', 'crazy', 'complimentary', 'enjoy', 'new', 'typical', 'disappointed', 'costy', 'make', 'sure', 'white', 'weird', 'difficult', 'print', 'use', 'bad', 't', 'petty', 'arrive', 'additional']"
DoubleTree by Hilton London Ealing,"['call', 'connect', 't', 'other', 'small', 'free', 'laptop', 'go', 'be', 'wifi', 'reception', 'public', 'keep']"
Molitor Paris MGallery by Sofitel,[]
First Hotel Paris Tour Eiffel,"['little', 'last', 'weak', 'hard', 'have', 'small', 'french', 'know', 'comfortable', 'wonderful', 'late', 'right', 'look', 'wifi', 'prorated', 'cleaned', 'left', 'everyday', 'free', 'be', 'slow', 'horrible', 'large', 'bad', 'super', 'get', 'user', 'put', 'hang', 'upset']"
St Ermin s Hotel Autograph Collection,"['log', 'much', 'free', 'worth', 'next', 'first']"
Lyric H tel Paris,"['little', 'reachable', 'dont', 'poor', 'usable', 'have', 'expensive', 'be', 'u', 'live', 'slow', 'own', 'cold']"
The Trafalgar Hilton,"['little', 'bad', 'dated', 'open', 'euros', 'afraid', 'available', 'free', 'only', 'standard', 'expensive', 'be', 'next', 'pay', 'provide', 'use']"
The Colonnade,"['overall', 'hear', 'perfect', 'poor', 'available', 'weak', 'work', 't', 'get', 'old', 'be', 'didn', 'wifi', 'slow', 'weird', 'due']"
The Abbey Court Notting Hill,"['maneuver', 'broken', 'reliable', 'weak', 'have', 'small', 'modern', 'easy', 'pretty', 'only', 'hot', 'lovely', 'old', 'go', 'helpful', 'wifi', 'move', 'cold', 'vary', 'other', 'disappointing', 'be', 'outside', 'stuffy', 'next', 'use', 'dark', 'downstairs', 'ask', 'beautiful', 'adjust', 'put', 'cute', 'first']"
Mercure Paris Gare Montparnasse,"['do', 'worn']"
Banke H tel,"['small', 'superior', 'attic', 'hot', 'countless', 'give', 'cold', 'tired', 'poor', 'work', 'be', 'next', 'nicer', 'slow', 'ideal', 'bad', 'super', 'tiny', 'get', 'basic']"
Karma Sanctum Soho Hotel,"['little', 'great', 'have', 'small', 'easy', 'internal', 'help', 'upgrade', 'stay', 'connect', 'drastic', 'map', 'lovely', 'informative', 'boring', 'helpful', 'same', 'single', 'include', 'max', 'picky', 'exceptional', 'leave', 'ridiculous', 'work', 'be', 'make', 'didn', 'simple', 'use', 'overall', 'eg', 'bad', 't', 'boutique', 'functional', 'get', 'central', 'take', 'odd', 'recorded', 'first']"
NH London Kensington,"['little', 'available', 'hard', 'small', 'basement', 'telectrical', 'extra', 'remote', 'adequate', 'low', 'wrong', 'much', 's', 'replace', 'helpful', 'complimentary', 'impossible', 'sour', 'charge', 'new', 'poor', 'free', 'slow', 'upload', 'creamer', 'aboundant', 'warm', 'called', 'need', 'set', 'provide']"
Le Lavoisier,"['total', 'comfortable', 'charge', 'open', 'free', 'take', 'drink', 'impossible']"
London Marriott Hotel West India Quay,"['good', 'eliminate', 'terrible', 'hard', 'have', 'only', 'past', 'connect', 'supportive', 'pricey', 'direct', 'que', 'eat', 'charge', 'poor', 'unfriendly', 'criticise', 'special', 'soft', 'elaborate', 'get', 'previous', 'weak', 'many', 'big', 'lucky', 'personal', 'whole', 'worth', 'expensive', 'asked', 'wifi', 'friendly', 'view', 'work', 'free', 'find', 'huge', 'abrupt', 'run', 'ready', 'available', 'small', 'unclear', 'extra', 'keep', 'comfortable', 'improve', 'impossible', 'different', 'be', 'stuffy', 'pay', 'false', 'notice', 'busy', 'change', 'last', 'top', 'high', 'messy', 'noise', 'hot', 'same', 'communication', 'minute', 'cheeky', 'signal', 'disappointed', 'make', 'simple', 'fresh', 'mum', 'rushed', 'use', 'bad', 't', 'brilliant', 'watch']"
H tel France d Antin Op ra,"['double', 'last', 'separate', 'weak', 'top', 'have', 'excessive', 'many', 'hot', 'unhappy', 'poor', 'next', 'long', 'uncomfortable', 'simple', 'english', 'use', 't', 'doesn', 'happy']"
The Portobello Hotel,[]
Landmark London,"['free', 'iffy']"
